# NEAD 1.0 UTF-8
# [METADATA]
# doi = 10.22008/FK2/VVXGUT
# reference = Steffen, K.; Vandecrux, B.; Houtz, D.; Abdalati, W.; Bayou, N.; Box, J.E.; Colgan, W.T.; Espona Pernas, L.; Griessinger, N.; Haas-Artho, D.; Heilig, A.; Hubert, A.; Iosifescu Enescu, I.; Johnson-Amin, N.; Karlsson, N.B.; Kurup Buchholz, R.; McGrath, D.; Cullen, N.J.; Naderpour, R.; Molotch, N.P.; Pedersen, A.Ø.; Perren, B.; Philipps, T.; Plattner, G.-K.; Proksch, M.; Revheim, M.K.; Særrelse, M.; Schneebli, M.; Sampson, K.; Starkweather, S.; Steffen, S.; Stroeve, J.; Watler, B.; Winton, Ø.A.; Zwally, J.; Ahlstrøm, A., 2022, "GC-Net Level 1 historical automated weather station data", https://doi.org/10.22008/FK2/VVXGUT, GEUS Dataverse
# station_id = 22
# station_name = Petermann ELA
# srid = EPSG:4326
# geometry = POINTZ (-58.1178 80.0933 944)
# nodata = 
# timestamp_meaning = end
# timezone = 0
# field_delimiter = ,
# dataset_description = Vandecrux, B., Box, J. E., Ahlstrøm, A. P., Andersen, S. B., Bayou, N., Colgan, W. T., Cullen, N. J., Fausto, R. S., Haas-Artho, D., Heilig, A., Houtz, D. A., How, P., Iosifescu Enescu, I., Karlsson, N. B., Kurup Buchholz, R., Mankoff, K. D., McGrath, D., Molotch, N. P., Perren, B., Revheim, M. K., Rutishauser, A., Sampson, K., Schneebeli, M., Starkweather, S., Steffen, S., Weber, J., Wright, P. J., Zwally, H. J., and Steffen, K.: The historical Greenland Climate Network (GC-Net) curated and augmented level-1 dataset, Earth Syst. Sci. Data, 15, 5467–5489, https://doi.org/10.5194/essd-15-5467-2023, 2023. 
# averaging = daily
# 
# [FIELDS]
# fields = timestamp,ISWR,OSWR,NR,TA1,TA2,TA3,TA4,RH1,RH2,VW1,VW2,DW1,DW2,P,HW1,HW2,V,TS1,TS2,TS3,TS4,TS5,TS6,TS7,TS8,TS9,TS10,NR_cor,HS1,HS2,HS_combined,SHF,LHF,TA2m,RH2m,VW10m,SZA,SAA,Alb,RH1_wrt_ice_or_water,Q1,RH2_wrt_ice_or_water,Q2,latitude,longitude,elevation,DTS1,DTS2,DTS3,DTS4,DTS5,DTS6,DTS7,DTS8,DTS9,DTS10,TS_10m
# add_value = 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
# scale_factor = 1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
# units = time,W/m^2,W/m^2,W/m^2,DegreesC,DegreesC,DegreesC,DegreesC,%,%,m/s,m/s,Degrees,Degrees,mbar,m,m,V,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,DegreesC,W/m^2,m,m,m,W/m^2,W/m^2,DegreesC,%,m/s,Degrees,Degrees,-,%,g/kg,%,g/kg,degN,degE,m a.s.l.,m,m,m,m,m,m,m,m,m,m,DegreesC
# display_description = timestamp_iso,shortwave_incoming_radiation,shortwave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_2,air_temperature_cs500_1,air_temperature_cs500_2,relative_humidity_with_respect_to_water_1,relative_humidity_with_respect_to_water_2,wind_speed_1,wind_speed_2,wind_from_direction_1,wind_from_direction_2,air_pressure,height_wind_sensor_1,height_wind_sensor_2,battery_voltage,snow_temperature_1,snow_temperature_2,snow_temperature_3,snow_temperature_4,snow_temperature_5,snow_temperature_6,snow_temperature_7,snow_temperature_8,snow_temperature_9,snow_temperature_10,net_radiation_corrected,surface_height_1,surface_height_2,surface_height_combined,sensible_heat_flux,latent_heat_flux,air_temperature_2m,relative_humidity_2m,wind_speed_10m,solar_zenith_angle,solar_azimuth_angle,surface_albedo,relative_humidity_with_respect_to_ice_when_subfreezing_1,specific_humidity_1,relative_humidity_with_respect_to_ice_when_subfreezing_2,specific_humidity_2,latitude,longitude,elevation,depth_of_snow_temperature_1,depth_of_snow_temperature_2,depth_of_snow_temperature_3,depth_of_snow_temperature_4,depth_of_snow_temperature_5,depth_of_snow_temperature_6,depth_of_snow_temperature_7,depth_of_snow_temperature_8,depth_of_snow_temperature_9,depth_of_snow_temperature_10,snow_temperature_at_10m
# database_fields = timestamp_iso,swin,swout,netrad,airtemp1,airtemp2,airtemp_cs500_1,airtemp_cs500_2,rh1,rh2,windspeed1,windspeed2,winddir1,winddir2,pressure,hw1,hw2,battvolt,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ts9,ts10,netrad_cor,hs1,hs2,sh_c,shf,lhf,airtemp_2m,rh_2m,windspeed_10m,solar_zenith_angle,solar_azimuth_angle,alb,rh1_wrt_ice_or_water,q1,rh2_wrt_ice_or_water,q2,lat,lon,elev,dts1,dts2,dts3,dts4,dts5,dts6,dts7,dts8,dts9,dts10,ts10m
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real,int,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
# 
2003-05-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.74,166.85,,,,,,80.083435,-58.063253,944.00,,,,,,,,,,,
2003-05-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.98,174.35,,,,,,80.083437,-58.063266,944.00,,,,,,,,,,,
2003-05-25 00:00:00+00:00,333.24,290.69,-2.25,-7.35,-7.36,-7.03,-6.87,,,5.80,6.09,,,897.11,0.80,0.80,13.59,-14.38,-19.59,-20.91,-21.21,-20.23,-20.42,-19.44,-19.13,-8.33,-16.29,-2.24,-0.02,-0.02,0,,,,,,68.78,174.35,,,,,,80.083440,-58.063282,944.00,1,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,-16.55
2003-05-26 00:00:00+00:00,330.73,295.74,-3.12,-9.51,-9.60,-8.67,-8.64,,,3.34,3.53,186.20,184.70,894.97,0.80,0.80,13.66,,-19.57,-21.13,-21.45,-21.20,-20.89,-20.32,-19.57,-17.14,-18.27,-3.11,-0.02,-0.02,0,,,,,,68.59,174.35,,,,,,80.083443,-58.063298,944.00,0.99,1.99,2.99,3.99,5.00,6.00,7.00,8.00,9.00,10.00,-18.27
2003-05-27 00:00:00+00:00,327.15,294.28,-1.47,-11.19,-11.25,-10.00,-9.90,,,1.64,1.62,200.90,204.00,898.15,0.80,0.80,13.72,,-19.51,-21.18,-21.56,-21.39,-21.02,-20.49,-19.73,-18.64,-18.84,-1.45,-0.02,-0.02,0,,,,,,68.41,174.35,,,,,,80.083446,-58.063314,944.00,0.99,1.99,2.99,3.99,5.00,6.00,7.00,8.00,9.00,10.00,-18.84
2003-05-28 00:00:00+00:00,335.27,300.89,-3.54,-9.38,-9.32,-8.69,-8.39,,,3.15,3.35,175.00,176.40,898.42,0.80,0.80,13.88,-16.15,-19.45,-21.16,-21.60,-21.47,-21.10,-20.57,-19.87,-19.12,-19.10,-3.54,-0.02,-0.02,0,,,,,,68.23,174.35,,,,,,80.083448,-58.063330,944.00,0.99,1.99,2.99,3.99,5.00,6.00,7.00,8.00,9.00,10.00,-19.10
2003-05-29 00:00:00+00:00,341.47,305.40,-3.13,-8.41,-8.08,-7.98,-7.49,,,4.33,4.62,167.40,174.70,896.37,0.80,0.80,13.95,,-19.39,-21.10,-21.59,-21.50,-21.12,-20.59,-19.95,-19.40,-19.27,-3.11,-0.02,-0.02,0,,,,,,68.06,174.35,,,,,,80.083451,-58.063345,944.00,0.99,1.99,2.99,3.99,5.00,6.00,7.00,8.00,9.00,10.00,-19.27
2003-05-30 00:00:00+00:00,347.33,310.02,-3.10,-7.45,-7.45,-7.10,-6.95,,,6.05,6.45,200.50,198.00,896.21,0.80,0.80,13.85,,-19.30,-21.02,-21.57,-21.50,-21.14,-20.62,-20.02,-19.55,-19.38,-3.09,-0.02,-0.02,0,,,,,,67.89,174.35,,,,,,80.083454,-58.063361,944.00,0.99,1.99,2.99,3.99,5.00,6.00,7.00,8.00,9.00,10.00,-19.38
2003-05-31 00:00:00+00:00,334.93,299.13,-3.02,-6.63,-6.63,-6.26,-6.11,,,5.73,6.09,190.30,189.30,893.76,0.80,0.80,13.82,-15.38,-19.18,-20.93,-21.52,-21.49,-21.14,-20.63,-20.08,-19.66,-19.46,-3.02,-0.02,-0.02,0,,,,,,67.73,174.35,,,,,,80.083457,-58.063377,944.00,0.99,1.99,2.99,3.99,5.00,6.00,7.00,8.00,9.00,10.00,-19.46
2003-06-01 00:00:00+00:00,313.18,279.62,0.06,-4.82,-4.82,-4.54,-4.38,,,5.43,5.76,208.50,207.40,899.22,0.80,0.80,13.85,,-19.04,-20.84,-21.47,-21.47,-21.14,-20.64,-20.12,-19.72,-19.50,0.11,-0.02,-0.02,0,,,,,,67.58,174.35,,,,,,80.083460,-58.063393,944.00,1,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,-19.50
2003-06-02 00:00:00+00:00,295.37,264.36,0.88,-2.40,-2.40,-2.13,-1.96,,,5.12,5.42,176.90,176.20,897.79,0.80,0.79,13.97,,-18.85,-20.74,-21.41,-21.45,-21.13,-20.65,-20.15,-19.77,-19.54,0.98,-0.02,-0.01,0.01,,,,,,67.44,174.35,,,,,,80.083463,-58.063409,944.00,1,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,-19.54
2003-06-03 00:00:00+00:00,287.63,248.42,1.92,0.81,0.80,1.16,1.29,,,3.92,4.18,197.90,194.90,901.41,0.80,0.80,13.78,,-18.63,-20.63,-21.34,-21.42,-21.12,-20.66,-20.18,-19.78,-19.56,2.04,-0.02,-0.02,0,,,,,,67.30,174.35,,,,,,80.083466,-58.063424,944.00,1,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,-19.56
2003-06-04 00:00:00+00:00,230.38,194.94,1.46,1.83,1.88,2.03,2.23,,,5.02,5.35,163.00,162.60,901.65,0.81,0.81,14.09,-11.83,-18.35,-20.51,-21.27,-21.38,-21.10,-20.66,-20.19,-19.81,-19.59,1.60,-0.03,-0.03,-0.01,,,,,,67.17,174.35,,,,,,80.083469,-58.063440,944.00,0.98,1.98,2.98,3.98,4.98,5.98,6.98,7.98,8.98,9.98,-19.58
2003-06-05 00:00:00+00:00,331.99,269.51,0.50,1.06,0.71,2.06,1.97,,,2.89,2.52,215.20,214.20,901.52,0.83,0.83,13.61,-9.82,-17.99,-20.38,-21.20,-21.35,-21.10,-20.68,-20.24,-19.87,-19.63,0.57,-0.05,-0.05,-0.03,,,,,,67.04,174.35,,,,,,80.083471,-58.063456,944.00,0.97,1.97,2.97,3.97,4.97,5.97,6.97,7.97,8.97,9.97,-19.62
2003-06-06 00:00:00+00:00,241.43,201.11,0.53,-3.33,-3.47,-2.53,-2.65,,,1.73,1.67,307.20,22.70,898.30,0.83,0.83,14.00,-9.43,,-20.24,-21.13,-21.30,-21.08,-20.67,-20.22,-19.89,-19.66,0.60,-0.05,-0.05,-0.03,,,,,,66.92,174.35,,,,,,80.083474,-58.063472,944.00,0.97,1.97,2.96,3.96,4.97,5.97,6.97,7.97,8.96,9.96,-19.65
