t0,t1,variable,flag,comment,URL_graphic
1997-05-21 00:00:00+00:00,1998-07-01T00:00:00+00:00,TA3,CHECKME,Manually flagged by bav,


2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS1,CHECKME,Manually flagged by bav,
2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS2,CHECKME,Manually flagged by bav,
2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS3,CHECKME,Manually flagged by bav,
2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS4,CHECKME,Manually flagged by bav,
2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS5,CHECKME,Manually flagged by bav,
2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS6,CHECKME,Manually flagged by bav,
2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS7,CHECKME,Manually flagged by bav,
2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS8,CHECKME,Manually flagged by bav,
2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS9,CHECKME,Manually flagged by bav,
2010-05-18 00:00:00+00:00,2022-01-01T00:00:00+00:00,TS10,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS1,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS2,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS3,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS4,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS5,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS6,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS7,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS8,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS9,CHECKME,Manually flagged by bav,
1999-05-01T00:00:00+00:00,1999-05-15T00:00:00+00:00,TS10,CHECKME,Manually flagged by bav,
